"SNo","business_name","date","transaction_no","remarks","account_number","credit","debit","closing_balance"
"1602","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469112","Deduction","C1468093","","84.61","21424.75"
"1603","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469122","Deduction","C1693302","","35.40","21389.35"
"1604","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469127","Deduction","C1693302","","84.61","21304.74"
"1605","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469137","Deduction","C12862375","","35.40","21269.34"
"1606","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469142","Deduction","C12862375","","84.61","21184.73"
"1607","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469157","Deduction","C1554615","","35.40","21149.33"
"1608","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469167","Deduction","C1554615","","84.61","21064.72"
"1609","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469182","Deduction","C5130647","","35.40","21029.32"
"1610","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469187","Deduction","C5130647","","84.61","20944.71"
"1611","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469192","Deduction","C5130647","","20.18","20924.53"
"1612","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469197","Deduction","C5130647","","20.18","20904.35"
"1613","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469202","Deduction","C5130647","","20.18","20884.17"
"1614","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469212","Deduction","C1495996","","35.40","20848.77"
"1615","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469217","Deduction","C1495996","","84.61","20764.16"
"1616","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469227","Deduction","C1448881","","35.40","20728.76"
"1617","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469232","Deduction","C1448881","","84.61","20644.15"
"1618","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469242","Deduction","C4993282","","35.40","20608.75"
"1619","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469247","Deduction","C4993282","","84.61","20524.14"
"1620","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469252","Deduction","C1468095","","35.40","20488.74"
"1621","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469257","Deduction","C1468095","","84.61","20404.13"
"1622","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469267","Deduction","C4183113","","35.40","20368.73"
"1623","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469272","Deduction","C4183113","","84.61","20284.12"
"1624","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469282","Deduction","C1291191","","35.40","20248.72"
"1625","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469287","Deduction","C1291191","","84.61","20164.11"
"1626","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469297","Deduction","C1427146","","35.40","20128.71"
"1627","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469302","Deduction","C1427146","","84.61","20044.1"
"1628","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469312","Deduction","C1237806","","35.40","20008.7"
"1629","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469317","Deduction","C1237806","","84.61","19924.09"
"1630","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469322","Deduction","C12826763","","35.40","19888.69"
"1631","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469327","Deduction","C12826763","","84.61","19804.08"
"1632","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469332","Deduction","C5056626","","35.40","19768.68"
"1633","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:26","DDL1784469337","Deduction","C5056626","","84.61","19684.07"
"1634","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469342","Deduction","C1468097","","35.40","19648.67"
"1635","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469347","Deduction","C1468097","","84.61","19564.06"
"1636","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469357","Deduction","C3737584","","35.40","19528.66"
"1637","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469362","Deduction","C3737584","","84.61","19444.05"
"1638","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469367","Deduction","C1468101","","35.40","19408.65"
"1639","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469372","Deduction","C1468101","","84.61","19324.04"
"1640","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469382","Deduction","C2149806","","35.40","19288.64"
"1641","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469387","Deduction","C2149806","","84.61","19204.03"
"1642","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469392","Deduction","C1427055","","35.40","19168.63"
"1643","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469397","Deduction","C1427055","","84.61","19084.02"
"1644","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469402","Deduction","C6351898","","35.40","19048.62"
"1645","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469407","Deduction","C6351898","","84.61","18964.01"
"1646","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469417","Deduction","C1427641","","35.40","18928.61"
"1647","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469422","Deduction","C1427641","","84.61","18844"
"1648","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469427","Deduction","C1432090","","35.40","18808.6"
"1649","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469432","Deduction","C1432090","","84.61","18723.99"
"1650","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469437","Deduction","C1244143","","35.40","18688.59"
"1651","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469442","Deduction","C1244143","","84.61","18603.98"
"1652","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469457","Deduction","C4073642","","35.40","18568.58"
"1653","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469462","Deduction","C4073642","","84.61","18483.97"
"1654","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469467","Deduction","C4300560","","35.40","18448.57"
"1655","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469472","Deduction","C4300560","","84.61","18363.96"
"1656","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469477","Deduction","C3875743","","35.40","18328.56"
"1657","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469482","Deduction","C3875743","","84.61","18243.95"
"1658","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469492","Deduction","C1459352","","35.40","18208.55"
"1659","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469497","Deduction","C1459352","","84.61","18123.94"
"1660","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469507","Deduction","C0769247","","35.40","18088.54"
"1661","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469512","Deduction","C0769247","","84.61","18003.93"
"1662","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469517","Deduction","C0756488","","35.40","17968.53"
"1663","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:27","DDL1784469522","Deduction","C0756488","","84.61","17883.92"
"1664","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469527","Deduction","C3342594","","35.40","17848.52"
"1665","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469532","Deduction","C3342594","","84.61","17763.91"
"1666","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469537","Deduction","C1437360","","35.40","17728.51"
"1667","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469542","Deduction","C1437360","","84.61","17643.9"
"1668","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469552","Deduction","C2334438","","35.40","17608.5"
"1669","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469557","Deduction","C2334438","","84.61","17523.89"
"1670","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469567","Deduction","C0769358","","35.40","17488.49"
"1671","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469572","Deduction","C0769358","","84.61","17403.88"
"1672","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469582","Deduction","C7832592","","35.40","17368.48"
"1673","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469587","Deduction","C7832592","","84.61","17283.87"
"1674","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469592","Deduction","C4184972","","35.40","17248.47"
"1675","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469597","Deduction","C4184972","","84.61","17163.86"
"1676","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469602","Deduction","C6144382","","35.40","17128.46"
"1677","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469607","Deduction","C6144382","","84.61","17043.85"
"1678","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469612","Deduction","C1693301","","35.40","17008.45"
"1679","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469617","Deduction","C1693301","","124.60","16883.85"
"1680","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469627","Deduction","C2120530","","35.40","16848.45"
"1681","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469632","Deduction","C2120530","","84.61","16763.84"
"1682","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469637","Deduction","C1427006","","35.40","16728.44"
"1683","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469642","Deduction","C1427006","","84.61","16643.83"
"1684","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469647","Deduction","C5076832","","35.40","16608.43"
"1685","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469652","Deduction","C5076832","","84.61","16523.82"
"1686","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469657","Deduction","C2051654","","35.40","16488.42"
"1687","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469662","Deduction","C2051654","","84.61","16403.81"
"1688","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469672","Deduction","C1554069","","35.40","16368.41"
"1689","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469677","Deduction","C1554069","","84.61","16283.8"
"1690","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469687","Deduction","C1010021","","35.40","16248.4"
"1691","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469692","Deduction","C1010021","","84.61","16163.79"
"1692","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469702","Deduction","C11942814","","35.40","16128.39"
"1693","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469707","Deduction","C11942814","","84.61","16043.78"
"1694","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:28","DDL1784469717","Deduction","C2266442","","35.40","16008.38"
"1695","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469722","Deduction","C2266442","","84.61","15923.77"
"1696","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469732","Deduction","C5146791","","35.40","15888.37"
"1697","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469737","Deduction","C5146791","","84.61","15803.76"
"1698","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469747","Deduction","C8719391","","35.40","15768.36"
"1699","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469752","Deduction","C8719391","","84.61","15683.75"
"1700","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469772","Deduction","C1676819","","35.40","15648.35"
"1701","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469777","Deduction","C1676819","","84.61","15563.74"
"1702","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469787","Deduction","C1459282","","35.40","15528.34"
"1703","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469792","Deduction","C1459282","","84.61","15443.73"
"1704","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469802","Deduction","C1291192","","35.40","15408.33"
"1705","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469807","Deduction","C1291192","","84.61","15323.72"
"1706","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469817","Deduction","C4300557","","35.40","15288.32"
"1707","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469822","Deduction","C4300557","","84.61","15203.71"
"1708","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469832","Deduction","C6725457","","35.40","15168.31"
"1709","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469837","Deduction","C6725457","","84.61","15083.7"
"1710","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469847","Deduction","C1468096","","35.40","15048.3"
"1711","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469852","Deduction","C1468096","","84.61","14963.69"
"1712","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469857","Deduction","C3341959","","35.40","14928.29"
"1713","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469862","Deduction","C3341959","","84.61","14843.68"
"1714","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469872","Deduction","C4083997","","35.40","14808.28"
"1715","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469877","Deduction","C4083997","","84.61","14723.67"
"1716","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469882","Deduction","C3066959","","35.40","14688.27"
"1717","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469887","Deduction","C3066959","","124.60","14563.67"
"1718","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469892","Deduction","C1448873","","35.40","14528.27"
"1719","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469897","Deduction","C1448873","","84.61","14443.66"
"1720","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469902","Deduction","C2112697","","35.40","14408.26"
"1721","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469912","Deduction","C2112697","","84.61","14323.65"
"1722","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469922","Deduction","C8122307","","35.40","14288.25"
"1723","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469927","Deduction","C8122307","","84.61","14203.64"
"1724","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469937","Deduction","C8151612","","35.40","14168.24"
"1725","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469942","Deduction","C8151612","","84.61","14083.63"
"1726","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469947","Deduction","C1496001","","35.40","14048.23"
"1727","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:29","DDL1784469952","Deduction","C1496001","","84.61","13963.62"
"1728","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784469962","Deduction","C2361951","","35.40","13928.22"
"1729","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784469967","Deduction","C2361951","","84.61","13843.61"
"1730","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784469977","Deduction","C1554616","","35.40","13808.21"
"1731","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784469982","Deduction","C1554616","","84.61","13723.6"
"1732","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784469992","Deduction","C1449005","","35.40","13688.2"
"1733","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784469997","Deduction","C1449005","","84.61","13603.59"
"1734","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470007","Deduction","C7419138","","35.40","13568.19"
"1735","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470012","Deduction","C7419138","","84.61","13483.58"
"1736","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470027","Deduction","C1291193","","35.40","13448.18"
"1737","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470032","Deduction","C1291193","","84.61","13363.57"
"1738","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470052","Deduction","C7346395","","35.40","13328.17"
"1739","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470057","Deduction","C7346395","","84.61","13243.56"
"1740","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470077","Deduction","C9246684","","35.40","13208.16"
"1741","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470082","Deduction","C9246684","","84.61","13123.55"
"1742","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470087","Deduction","C2051430","","35.40","13088.15"
"1743","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470092","Deduction","C2051430","","84.61","13003.54"
"1744","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470097","Deduction","C1495997","","35.40","12968.14"
"1745","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470102","Deduction","C1495997","","84.61","12883.53"
"1746","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470112","Deduction","C0912432","","35.40","12848.13"
"1747","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470122","Deduction","C0912432","","84.61","12763.52"
"1748","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470137","Deduction","C12335179","","35.40","12728.12"
"1749","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470142","Deduction","C12335179","","84.61","12643.51"
"1750","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470152","Deduction","C2253859","","35.40","12608.11"
"1751","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470157","Deduction","C2253859","","84.61","12523.5"
"1752","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470167","Deduction","C3913039","","35.40","12488.1"
"1753","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470172","Deduction","C3913039","","84.61","12403.49"
"1754","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470187","Deduction","C1427096","","35.40","12368.09"
"1755","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470192","Deduction","C1427096","","84.61","12283.48"
"1756","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470202","Deduction","C1291197","","35.40","12248.08"
"1757","TCCL1002 - KUMAR CABLE NETWORK ( TNTDNTCCL1002 ) ","2023-12-20 23:01:30","DDL1784470207","Deduction","C1291197","","84.61","12163.47"
